post-thumbnail href,attachment-medium src,cat-tag href,cat-tag,entry-date,entry-title,author,author href,avatar src,url,url href,post-thumbnail href 2,attachment-medium src 2,cat-tag href 2,cat-tag 2,entry-date 2,entry-title 2,author 2,author href 2,avatar src 2,url 2,url href 2,updated
https://www.altnews.in/this-video-of-cars-torched-in-sri-lanka-is-not-from-ex-pm-rajapaksas-sons-house/,https://www.altnews.in/wp-content/uploads/2022/05/burn-cars-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th May 2022,This video of cars torched in Sri Lanka is not from ex-PM Rajapaksa’s son’s house,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,https://www.altnews.in/social-media-users-fall-for-a-sataire-article-that-claims-pfizer-vp-rady-johnson-arrested-on-charges-of-fraud/,https://www.altnews.in/wp-content/uploads/2022/05/Untitled-design-19-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,12th May 2022,Satirical article claiming Pfizer’s VP was arrested believed to be true,by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,
https://www.altnews.in/old-video-of-eid-devotees-praying-in-russia-viral-as-france/,https://www.altnews.in/wp-content/uploads/2022/05/FALSE-CLAIM-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,11th May 2022,Old video of Eid devotees praying in Russia viral as France,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/old-photo-of-amit-shah-with-ias-pooja-singhal-who-is-under-ed-probe-viral/,https://www.altnews.in/wp-content/uploads/2022/05/old-photo-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th May 2022,"Old photo of Amit Shah with IAS Pooja Singhal, who is under ED probe, viral",by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,1st September 2022
https://www.altnews.in/fact-check-did-a-rajasthan-cop-fake-his-head-injury-during-clashes-on-eid-in-jodhpur/,https://www.altnews.in/wp-content/uploads/2022/05/compare-6-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th May 2022,"No, ASI Dhannaram did not “fake” injuries sustained during violence on Eid in Jodhpur",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/nehrus-portrait-morphed-into-picture-of-modi-scholz-meet-in-germany/,https://www.altnews.in/wp-content/uploads/2022/05/morphed2-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,7th May 2022,Nehru’s portrait morphed into picture of Modi-Scholz meet in Germany,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,
https://www.altnews.in/video-of-pakistani-man-with-15-children-shared-to-target-indian-muslims/,https://www.altnews.in/wp-content/uploads/2022/05/Misleading-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,7th May 2022,Video of Pakistani man with 15 children shared to target Indian Muslims,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/old-image-from-mp-viral-as-25-non-muslim-allahabad-uni-students-arrested-for-making-bombs/,https://www.altnews.in/wp-content/uploads/2022/05/WhatsApp-Image-2022-05-07-at-1.06.12-PM-300x157.jpeg,https://www.altnews.in/topics/politics/,Politics,7th May 2022,Old image from MP viral as 25 “non-Muslim” Allahabad Uni students arrested for making bombs,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,
https://www.altnews.in/jilted-boyfriend-kills-woman-incident-given-false-communal-shade-online/,https://www.altnews.in/wp-content/uploads/2022/05/Murshidabad-murder-300x156.jpg,https://www.altnews.in/topics/politics/,Politics,4th May 2022,"Jilted boyfriend kills woman, incident given false communal shade online",by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/photo-of-people-offering-namaz-outside-bandra-railway-station-is-from-2012/,https://www.altnews.in/wp-content/uploads/2022/05/Untitled-design22-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,2nd May 2022,Photo of people offering namaz outside Bandra Railway Station is from 2012,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,6th May 2022
https://www.altnews.in/old-photo-falsely-linked-with-150-people-recently-booked-in-up-for-offering-namaz-on-road/,https://www.altnews.in/wp-content/uploads/2022/04/Untitled-design21-300x157.jpg,https://www.altnews.in/topics/news/,News,27th April 2022,Old photo falsely linked with UP police booking 150 people for offering namaz on road in Agra,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/images-viral-with-false-claim-that-a-man-married-his-own-daughter/,https://www.altnews.in/wp-content/uploads/2022/04/compare-1-1-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,25th April 2022,Newlyweds in this photo are not father-daughter,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,27th April 2022
https://www.altnews.in/rajasthan-old-video-of-unemployed-taking-oath-against-congress-viral-with-communal-angle/,https://www.altnews.in/wp-content/uploads/2022/04/Untitled-design-3-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th April 2022,"Video of people pledging to not vote for Congress is old, and unrelated to Karauli violence",by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/hindu-devotional-song-added-to-britains-got-talent-performance-from-2014/,https://www.altnews.in/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-25-at-6.31.25-PM-300x157.jpeg,https://www.altnews.in/topics/religion/,Religion,25th April 2022,Hindu devotional song added to ‘Britain’s Got Talent’ performance from 2014,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,16th May 2022
https://www.altnews.in/president-ram-nath-kovind-daughter-swati-kovind-false-claim-duty-changed/,https://www.altnews.in/wp-content/uploads/2022/04/compare-2-1-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th April 2022,President Ram Nath Kovind’s daughter is NOT in this image,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/video-from-chennai-falsely-viral-muslims-pelting-stones-at-train-after-horn-disturbed-namaz/,https://www.altnews.in/wp-content/uploads/2022/04/Viral-Video-Chenna-youth-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,25th April 2022,Video from Chennai falsely viral as Muslims pelting stones at train after horn ‘disturbed’ namaz,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,25th April 2022
https://www.altnews.in/video-of-woman-praising-bjp-karnataka-chief-on-tv-edited-to-falsely-portray-the-opposite/,https://www.altnews.in/wp-content/uploads/2022/04/Untitled-design20-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd April 2022,Video of woman praising BJP Karnataka chief on TV edited to falsely portray the opposite,by,https://www.altnews.in/author/mohammed/,https://secure.gravatar.com/avatar/c1a73b086bf9c4d9c52aba7fe3ab3a7e?s=32&d=identicon&r=g,Mohammed,https://www.altnews.in/author/mohammed/,https://www.altnews.in/old-image-from-up-shared-to-portray-police-complicity-in-jahangirpuri-violence/,https://www.altnews.in/wp-content/uploads/2022/04/Old-Image-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd April 2022,Old image from UP shared to portray police complicity in Jahangirpuri violence,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,
https://www.altnews.in/old-image-from-anti-caa-protest-falsely-linked-to-delhis-jahangirpuri-violence/,https://www.altnews.in/wp-content/uploads/2022/04/Old-Image-300x157.jpg,https://www.altnews.in/topics/news/,News,19th April 2022,Old image from anti-CAA protest falsely linked to Delhi’s Jahangirpuri violence,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/old-video-falsely-shared-as-police-arresting-muslim-women-after-jahangirpuri-violence/,https://www.altnews.in/wp-content/uploads/2022/04/FI-3-1-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,18th April 2022,Old video of Muslim women entering a police van reshared with various claims,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,22nd April 2022
https://www.altnews.in/old-images-of-mazar-demolished-in-up-in-2018-shared-as-recent/,https://www.altnews.in/wp-content/uploads/2022/04/Old-Ima-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,18th April 2022,Old images of mazar demolished in UP in 2018 shared as recent,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/media-outlets-falsely-report-aimim-supporters-chanted-pakistan-zindabad-in-jaipur/,https://www.altnews.in/wp-content/uploads/2022/04/Owaisi-Jaipur-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th April 2022,Media outlets misreport AIMIM supporters chanted ‘Pakistan Zindabad’ in Jaipur,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,16th April 2022
https://www.altnews.in/tripura-old-communal-rally-video-viral-as-recent-incident/,https://www.altnews.in/wp-content/uploads/2022/04/tripura-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th April 2022,Viral video of anti-Muslim slogans raised in a rally in Tripura is old,by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/video-of-mainpuri-girl-arrested-with-315-country-made-gun-viral-with-false-muslim-angle/,https://www.altnews.in/wp-content/uploads/2022/04/gun-woman-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,14th April 2022,"No, woman caught with gun in UP is not Muslim",by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,
https://www.altnews.in/arvind-kejriwal-falsely-claims-bjp-worker-tweeted-criticism-of-gujarat-education-system/,https://www.altnews.in/wp-content/uploads/2022/04/bihar-exam-photo-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,12th April 2022,Arvind Kejriwal falsely claims BJP worker tweeted criticism of Gujarat education system,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/video-from-the-kashmir-files-screening-in-nashik-shared-with-false-claim/,https://www.altnews.in/wp-content/uploads/2022/04/Untitled-design17-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th April 2022,Video from ‘The Kashmir Files’ screening in Nashik shared with false claim,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,12th April 2022
https://www.altnews.in/old-video-of-scuffle-betwwen-two-families-in-mirzapur-shared-with-false-communal-angle/,https://www.altnews.in/wp-content/uploads/2022/04/compare-2-2-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,8th April 2022,Video of personal dispute in Mirzapur shared with false communal spin,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/old-video-of-judge-kalam-pashas-speech-shared-with-false-communal-spin/,https://www.altnews.in/wp-content/uploads/2022/04/Untitled-design14-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,6th April 2022,Old video of ex-Kerala HC judge Kemal Pasha’s speech shared with false communal spin,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,7th April 2022
https://www.altnews.in/old-and-unrelated-images-shared-with-false-claim-that-a-cow-was-slaughtered-on-indian-national-flag-in-kashmir/,https://www.altnews.in/wp-content/uploads/2022/04/compare-2-1-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,6th April 2022,"Photo from Pak, unrelated images shared as cow slaughtered on Indian flag in Kashmir",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/morphed-screenshot-viral-to-claim-nyts-propaganda-for-aap/,https://www.altnews.in/wp-content/uploads/2022/04/MORPHED-NYT-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,4th April 2022,Morphed screenshot viral to claim NYT’s propaganda for AAP,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,
https://www.altnews.in/old-and-unrelated-images-shared-with-false-claim-that-a-cow-was-slaughtered-on-indian-national-flag-in-kashmir/,https://www.altnews.in/wp-content/uploads/2022/04/compare-2-1-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,6th April 2022,"Photo from Pak, unrelated images shared as cow slaughtered on Indian flag in Kashmir",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/morphed-screenshot-viral-to-claim-nyts-propaganda-for-aap/,https://www.altnews.in/wp-content/uploads/2022/04/MORPHED-NYT-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,4th April 2022,Morphed screenshot viral to claim NYT’s propaganda for AAP,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,
https://www.altnews.in/old-video-of-jharkhand-cop-hitting-woman-falsely-shared-as-incident-from-up/,https://www.altnews.in/wp-content/uploads/2022/03/Untitled-design11-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,30th March 2022,Old video of Jharkhand cop hitting woman falsely shared as incident from UP,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,https://www.altnews.in/old-video-of-cops-beating-up-a-boy-shared-with-false-claim-that-he-raised-pakistan-zindabad-slogan/,https://www.altnews.in/wp-content/uploads/2022/03/compare-5-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,30th March 2022,"UP youth beaten for raising pro-Pak slogans and attacking cow? Old video, false claims",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,1st April 2022
https://www.altnews.in/no-woman-dancing-to-rajasthani-folk-music-is-not-ias-rukmani-riar/,https://www.altnews.in/wp-content/uploads/2022/03/Untitled-design10-300x157.jpg,https://www.altnews.in/topics/society/,Society,29th March 2022,"No, woman dancing to Rajasthani folk music is not IAS Rukmani Riar",by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/cctv-footage-of-an-attack-in-gujarat-shared-as-after-effect-of-kashmir-files-movie/,https://www.altnews.in/wp-content/uploads/2022/03/compare-1-1-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,29th March 2022,Video from Gujarat falsely viral as Muslims attacked after ‘The Kashmir Files’ release,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,
https://www.altnews.in/no-this-isnt-tn-man-arrested-for-issuing-death-threats-to-karnataka-judges/,https://www.altnews.in/wp-content/uploads/2022/03/FI-3-2-300x157.jpg,https://www.altnews.in/topics/news/,News,28th March 2022,"No, this isn’t TN man arrested for issuing death threats to Karnataka judges",by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/old-video-of-bull-killed-by-jcb-falsely-viral-as-recent-incident-from-up/,https://www.altnews.in/wp-content/uploads/2022/03/OLD-VIDEO-PUNE-farmers3-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th March 2022,Old video of bull killed by JCB falsely viral as recent incident from UP,by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,
https://www.altnews.in/video-of-bus-accident-from-odisha-shared-as-the-recent-violence-in-birbhum/,https://www.altnews.in/wp-content/uploads/2022/03/MORPHED-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,26th March 2022,Video of bus accident from Odisha shared as the recent violence in Birbhum,by,https://www.altnews.in/author/aqibpathan/,https://www.altnews.in/wp-content/uploads/2019/07/PhotoGrid_15135958426751-150x150.jpg,Aqib Pathan,https://www.altnews.in/author/aqibpathan/,https://www.altnews.in/old-photo-of-reuters-building-viral-as-the-nyse-displaying-bjps-victory-in-the-up-elections/,https://www.altnews.in/wp-content/uploads/2022/03/OLD-IMAGE-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th March 2022,Old photo of Reuters building viral as the NYSE displaying BJP’s victory in the UP elections,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,28th March 2022
https://www.altnews.in/old-video-of-an-israeli-airstrike-on-a-high-rise-viral-as-russian-offensive-in-ukraine/,https://www.altnews.in/wp-content/uploads/2022/03/Unrelated-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th March 2022,Old video of an Israeli airstrike on a high-rise viral as Russian offensive in Ukraine,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/old-bombay-hc-judgement-viral-as-recent-verdict-on-hijab-ban/,https://www.altnews.in/wp-content/uploads/2022/03/Untitled-design-1-1-300x157.jpg,https://www.altnews.in/topics/news/,News,25th March 2022,Old Bombay HC judgement viral as recent verdict on Hijab ban,by,https://www.altnews.in/author/aritraa/,https://secure.gravatar.com/avatar/35dc10ff1337966c154c7eb75de87a5a?s=32&d=identicon&r=g,Aritraa Dey,https://www.altnews.in/author/aritraa/,25th March 2022
https://www.altnews.in/old-video-of-mob-violence-in-mp-shared-as-kaushambi-ups-recent-incident/,https://www.altnews.in/wp-content/uploads/2022/03/MP-old-video-300x157.jpg,https://www.altnews.in/topics/news/,News,23rd March 2022,Old video of farmers in MP attacked over child kidnapping rumours viral with false claims,by,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/wp-content/uploads/2021/08/avatar_user_30_1601386501-80x80-1.jpg,Priyanka Jha,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/no-west-bengal-government-has-not-waived-off-gst-for-muslim-business-owners/,https://www.altnews.in/wp-content/uploads/2022/03/FI-MAMATA-GST-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,22nd March 2022,"No, West Bengal government has not waived off GST for Muslim business owners",by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,13th June 2022
https://www.altnews.in/2014-video-of-naga-sadhu-beaten-up-by-sikhs-shared-as-recent-after-aap-victory-in-punjab/,https://www.altnews.in/wp-content/uploads/2022/03/compare-1-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd March 2022,Old video of Naga Sadhu being beaten up used to target AAP after Punjab victory,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/a-video-of-a-sikh-man-beaten-up-in-ludhiyana-shared-as-pakistan-with-communal-narrative/,https://www.altnews.in/wp-content/uploads/2022/03/compare-2-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd March 2022,"Video of Sikh man being beaten up is from Ludhiana, and not Pakistan",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,
https://www.altnews.in/video-of-alleged-vote-tampering-in-wb-municipal-elections-viral-as-recent-up-polls/,https://www.altnews.in/wp-content/uploads/2022/03/compare-3-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th March 2022,Video of alleged vote tampering in Bengal municipal elections viral again,Aqib Pathan,https://www.altnews.in/author/aqibpathan/,https://www.altnews.in/wp-content/uploads/2019/07/PhotoGrid_15135958426751-150x150.jpg,Nilofar Absar,https://www.altnews.in/author/nilofar/,https://www.altnews.in/viral-video-claiming-yogi-adityanath-broke-into-tears-during-a-screening-of-the-kashmir-files-is-from-2017/,https://www.altnews.in/wp-content/uploads/2022/03/Old-Video-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th March 2022,Viral video claiming Yogi Adityanath broke into tears during a screening of The Kashmir Files is from 2017,Kinjal,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,,,17th May 2024
https://www.altnews.in/video-from-march-5-falsely-shared-as-post-poll-violence-by-aap-punjab/,https://www.altnews.in/wp-content/uploads/2022/03/FI-3-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,15th March 2022,Video from March 5 falsely shared as post-poll violence by AAP Punjab,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/old-video-of-drunk-cop-shared-to-target-aap-after-punjab-win/,https://www.altnews.in/wp-content/uploads/2022/03/MISLEADING-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,15th March 2022,Old video of drunk cop shared to target AAP after Punjab win,by,https://www.altnews.in/author/nilofar/,https://secure.gravatar.com/avatar/a1d9d2c6f42bfae2e59326f15e510df9?s=32&d=identicon&r=g,Nilofar Absar,https://www.altnews.in/author/nilofar/,
https://www.altnews.in/no-uganda-cop-did-not-hit-journalist-with-slingshot-for-asking-irrelevant-question/,https://www.altnews.in/wp-content/uploads/2022/03/uganda-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,14th March 2022,"No, Uganda cop did not hit journalist with slingshot for asking ‘irrelevant’ question",by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/fake-tweets-ascribed-to-journalists-after-bjps-win-in-up/,https://www.altnews.in/wp-content/uploads/2022/03/Untitled-design8-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th March 2022,Fake tweets ascribed to journalists after BJP’s win in UP,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,
https://www.altnews.in/fight-between-customers-and-staff-in-harayana-dhaba-falsely-communalised/,https://www.altnews.in/wp-content/uploads/2022/03/FI-4-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,9th March 2022,Fight between customers and staff in Harayana dhaba falsely communalised,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/no-man-in-this-video-is-not-ukrainian-president-volodymyr-zelenskyy/,https://www.altnews.in/wp-content/uploads/2022/03/MISLEADING-Zelenskyy-performance-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,9th March 2022,"No, man in this video is not Ukrainian President Volodymyr Zelenskyy",by,https://www.altnews.in/author/kalimahmed/,https://www.altnews.in/wp-content/uploads/2022/08/lala-150x150.jpg,Kalim Ahmed,https://www.altnews.in/author/kalimahmed/,
https://www.altnews.in/old-clipped-video-falsely-viral-as-up-govt-officials-ignoring-cm-adityanaths-calls/,https://www.altnews.in/wp-content/uploads/2022/03/FI-1-2-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,9th March 2022,"Old, clipped video falsely viral as UP govt officials ignoring CM Adityanath’s calls",by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/2019-video-from-loksabha-election-shared-as-fraud-in-up-by-bjp-members/,https://www.altnews.in/wp-content/uploads/2022/03/compare--300x157.jpg,https://www.altnews.in/topics/politics/,Politics,8th March 2022,"BJP accused of bribing voters in 2019, video falsely linked to recent UP polls",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,
